;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
3a4bb4b0b56fa5cc9d1b6cd6cc0791f8;GLO;SSP5-Base-2050;3a4bb4b0b56fa5cc9d1b6cd6cc0791f8;market for water storage;water storage;unit;9692831.264496919;1147.4457015842895;536.6412338624423;0.0008187360571047043;0.00015121292045977975;2.8662823653725943e-08;0.0010493443837500441;1.2138825402185599e-05;2.7532285178450045e-06;5.5278315342342775e-05;5.7532239771958036e-05;1.38273742736039e-08;0.0012549292308560724;0.0001081642114924165;1.1052755643394189e-09;2.4704008169953e-05;0.3477329730794438;0.41613805048093494;0.07338056025661789;1.2798767641072365e-05;2.9176338389534343e-05;0.24859922174691162;0.0007191876821354107;0.0040624367242487625;18813.8553219851;12071.719181953382;0.0026913959476847506;1.0906740833334863;30885.574528642486;
8dae98bf86fa5271c78942d668f6948a;GLO;SSP5-Base-2050;8dae98bf86fa5271c78942d668f6948a;market for jute plant, harvested;jute plant, harvested;kilogram;0.25034191444171844;9.892023463394894e-05;0.00019152719025382266;2.82460549484261e-10;1.1701782698165522e-09;1.9100072912266394e-14;6.990630392550664e-10;1.4134105002098548e-11;2.910043296134795e-12;2.0111701349515528e-11;1.5727484379883251e-09;1.8500642595598604e-12;3.51948455242123e-09;9.432397626428353e-11;9.575571230366652e-15;2.1402354086089355e-10;2.3182621512437823e-07;2.138000462143335e-08;-2.0631764845173212e-07;4.5689927914826185e-12;1.5048876647203174e-09;5.188280755270863e-07;6.525393379603529e-10;3.5194980760431934e-08;0.00940201482902276;0.0006524332472968425;7.0948282881037985e-09;6.030721048401795e-07;0.010054448290343142;
270b3f266134eac413863b268fb64248;GLO;SSP5-Base-2050;270b3f266134eac413863b268fb64248;market for mini CHP plant, components for heat only;mini CHP plant, components for heat only;unit;2639.736220746706;23.31051949957923;8.442367621767339;3.405498574756396e-05;6.0059227448017335e-06;4.529122337089046e-10;1.658268960778258e-05;9.722220953357965e-07;1.9218199351985739e-07;1.7016393216806966e-06;2.129375062076702e-06;4.27357078225248e-10;1.8349773836381667e-06;1.7273873825949487e-06;2.7086522317302265e-11;6.054107140441239e-07;0.005495060507107832;0.005876104297273737;0.005092933744264543;6.514365916891395e-07;3.2199217457740876e-06;0.006677130546984628;1.1539629262025778e-05;9.955642424770106e-05;432.8893572651229;136.75126460312902;3.114331959459814e-05;0.023254876518407096;569.6406224736625;
ba52b3e52af40933affa2965307092b1;GLO;SSP5-Base-2050;ba52b3e52af40933affa2965307092b1;market for benzene;benzene;kilogram;0.11326198549286728;0.00013177869810768148;0.008163198305251706;3.950349065101613e-10;1.2442516461517254e-09;1.526841918223144e-13;5.593768306320717e-09;1.0760222635695927e-11;2.3666679368628945e-12;2.5904909957307767e-11;2.3531987383254306e-10;4.386001151704444e-14;9.960716101831684e-11;5.947126019115086e-10;1.8319552553379904e-14;4.094602201931987e-10;1.8527977311551851e-06;1.59724594645519e-07;1.1973680604458537e-07;6.3164984260188105e-12;2.0245467733769453e-11;1.587913052448421e-06;3.7196169137411192e-09;6.733345553435348e-08;0.5592521788379683;0.0005287795503403294;7.806905517167286e-09;3.7912516212610676e-06;0.5597809587977689;
25c95c57b53c36c335b52a579e83232e;GLO;SSP5-Base-2050;25c95c57b53c36c335b52a579e83232e;market for furnace, logs, hardwood storage area, 100kW;furnace, logs, hardwood storage area, 100kW;unit;9243.198421499896;22.348873458634948;8.560293697399755;1.6202906971684803e-05;2.27545134889614e-06;2.371971529215116e-10;8.68488337209259e-06;3.8116027200282945e-07;7.711033469299569e-08;6.206776648763096e-07;1.1508732330547967e-06;1.0314962323281118e-09;3.282814777703526e-06;8.7687033715214e-07;1.6514607695325745e-11;3.6911790741771106e-07;0.0028777977498395165;0.009314230136153961;0.0017706655916279487;2.5649390856388585e-07;6.433513843682735e-07;0.003206335265124441;5.724750662018538e-06;6.0699386607854104e-05;153.64920557776495;180.18339744116275;1.7351100701794543e-05;0.01723634424695499;333.83260338804564;
1b44c6e4994b5dab5fafbd998b83b8e9;GLO;SSP5-Base-2050;1b44c6e4994b5dab5fafbd998b83b8e9;market for sodium silver thiosulfate;sodium silver thiosulfate;kilogram;35.16016113800101;0.14985892062665157;0.4959549862627447;1.249632478867146e-06;1.5877702916547913e-07;8.741093679039877e-12;3.2003566201224565e-07;1.7775542162680325e-07;4.265467898876672e-08;2.0403990432886662e-08;2.507589693746819e-07;3.2203451404706695e-11;1.1529395315361129e-07;1.28608598467374e-07;4.643590090488438e-13;1.0378885703666139e-08;0.00010605202489900421;5.8828951513470236e-05;0.0009627517354710112;1.9894977959792e-08;5.353748407151566e-08;0.00016886678235716965;8.895790948332262e-07;1.7067500200488313e-06;7.913708142516912;5.681093872142721;1.214328581021603e-06;0.0012991688833617183;13.594802025038518;
916c32e1ae8cc50a9d5bfe8ffcfec267;GLO;SSP5-Base-2050;916c32e1ae8cc50a9d5bfe8ffcfec267;market for polysulfide, sealing compound;polysulfide, sealing compound;kilogram;1.7162142362823127;0.005439681144377184;0.0156619907860483;1.0496066626249065e-08;1.5409876207160495e-09;1.3471667109007515e-13;4.932573058067976e-09;1.1799350141894175e-10;2.443678942956611e-11;2.737119812957354e-10;4.0250929655837276e-10;5.64106038552908e-13;5.005618880874325e-10;4.421389340380947e-10;1.7567086184730555e-14;3.9264184845091e-10;1.6346487393937554e-06;5.326774415941097e-06;6.809082006245037e-07;1.6051105834587865e-10;2.5887541456462025e-09;1.6582570008207946e-06;2.8772241265143975e-09;6.456776785574259e-08;0.16804315152941435;0.09038583722437699;8.235614302080202e-09;9.370777625428861e-06;0.2584289891464332;
d6bccd68bced49b7b726e8e79add50b6;World;SSP5-Base-2050;d6bccd68bced49b7b726e8e79add50b6;market for natural gas, high pressure;natural gas, high pressure;cubic meter;0.0622677927389961;0.0002324449705430587;0.0021931867409801776;2.928809970974571e-10;1.0820792466171952e-10;3.669419141836526e-14;1.3453457243598358e-09;2.519577335128796e-12;5.768472374322387e-13;5.723024732950232e-12;1.398514803032835e-11;4.145181899620285e-15;2.3843038901709134e-11;1.802516423023395e-10;4.147218441782071e-16;9.269445699688137e-12;4.4539751088825293e-07;8.987023176906661e-08;1.4337837943103007e-08;4.765575527619224e-12;5.273409408559731e-11;1.2458704018223839e-07;9.934400249842871e-10;1.524308782800831e-09;0.3318552100352802;0.0026857216485366847;1.6804920237245922e-09;6.767671618193568e-07;0.3345409316930863;{'fossil CO2 per kg fuel': 2.1579114115431244, 'non-fossil CO2 per kg fuel': 0.002088588456875714, 'lower heating value': 36.0}
4ef3396c8a1b189617f84c6a339dcbef;GLO;SSP5-Base-2050;4ef3396c8a1b189617f84c6a339dcbef;market for trichloroethylene;trichloroethylene;kilogram;1.367497090165409;0.011861398897389148;0.005260832080372501;2.7761113684454197e-08;9.425207355265348e-10;3.331616492432542e-13;1.21982646137879e-08;9.03054166044342e-11;1.8365237752908657e-11;1.845207077528717e-10;6.119455280051268e-10;1.5585764522568737e-13;3.6751171397958125e-10;1.4849974074923182e-09;2.4061521066596895e-14;5.37798927424914e-10;4.0420065596207305e-06;5.746744843942214e-07;5.648617240385899e-07;3.759252046546301e-10;9.250201141655723e-10;1.0463043940847718e-06;7.772936480444025e-09;8.84380420376424e-08;0.5178086460389029;0.04862112103168946;1.589893655027191e-08;6.325356611473693e-06;0.5664297676083914;
bf1ac16da2af9299e8188fece47be60d;GLO;SSP5-Base-2050;bf1ac16da2af9299e8188fece47be60d;market for potassium nitrate, technical grade;potassium nitrate, technical grade;kilogram;6.942526451453588;0.0006182438911450725;0.0006330535749502036;1.560777650176092e-09;4.517173366304231e-10;5.5063216107118264e-14;2.0158506842343243e-09;9.289016025480863e-12;2.1126660808841274e-12;5.6685537459005355e-11;7.818412982705613e-11;1.7440162447304633e-14;8.539096632414214e-09;1.9886914329711152e-10;7.335424689993224e-15;1.639540376340199e-10;6.67984121867298e-07;6.932344467034115e-08;7.801126009225715e-08;2.4620953564848688e-11;9.308338148352169e-11;4.967912049488532e-07;1.3524100349769991e-09;2.6961329472980542e-08;0.049462495693986426;0.03623041301126702;1.135185731472369e-08;1.3405323251935887e-06;0.0856929088692075;
844d0ce34065043c0a8e16462c1b5b16;RoW;SSP5-Base-2050;844d0ce34065043c0a8e16462c1b5b16;market for clay;clay;kilogram;0.047334389558071885;3.5418422662306256e-05;8.155597612153123e-05;3.156087710880544e-11;9.974234119745965e-12;8.74779080859886e-16;3.2027407329984855e-11;1.0522374888899683e-12;2.2530003371918396e-13;4.574176597338372e-12;2.3244174564513553e-12;5.834196228060764e-16;1.0989253975115239e-11;6.925385174380734e-12;3.006494843061853e-17;6.719815000190601e-13;1.0613026686299089e-08;1.2229167344973413e-08;5.973815553227827e-09;4.785736373577743e-13;1.829265173170417e-12;1.3011520771220458e-08;4.688873927489229e-11;1.1050361969251215e-10;0.0009721530439481365;0.002661628998555749;6.809377456812939e-11;4.198718907317256e-08;0.0036337820431758664;
6f87a856895cad480f48bf1a764d078e;RoW;SSP5-Base-2050;6f87a856895cad480f48bf1a764d078e;market for autoclaved aerated concrete block;autoclaved aerated concrete block;kilogram;0.17753514742275403;0.00043174670012825636;0.0004078384035896478;1.0543090889787448e-09;1.1582139754836417e-10;3.6480595543615895e-14;1.3354360294384846e-09;7.326115004196814e-12;1.5909649376924976e-12;3.204958661786564e-11;3.33942246149949e-11;1.1133090219972123e-14;1.0205331339083623e-10;7.37354380038785e-11;4.89848936890691e-16;1.0948610943211138e-11;4.425645745383985e-07;5.3971862323693427e-08;4.8725993016405344e-08;1.6804180018379622e-11;2.4125979004275655e-11;1.3799372194422035e-07;4.947394662455037e-10;1.8004381665203038e-09;0.02079618098409574;0.0012368507888350128;1.7014543804990747e-09;6.855920127705471e-07;0.022033031783879366;
a4c0d35b96924cbbae1bb546dc313e43;World;SSP5-Base-2050;a4c0d35b96924cbbae1bb546dc313e43;market for cement mortar;cement mortar;kilogram;0.19126281809357887;0.00013566202399639476;0.0002355619828655745;6.01023375903586e-10;9.323436537759098e-11;2.165092795181471e-14;7.925811943923603e-10;4.103392209727168e-12;9.970950761894375e-13;3.521319470829349e-11;2.4922510851488276e-11;1.1276234508572622e-14;1.2953940387733815e-10;5.5380826946449716e-11;3.471573511628438e-16;7.759312081156698e-12;2.6266712439347513e-07;2.6496098034148874e-08;3.8640960163691826e-08;9.572487388602229e-12;1.8758366802702847e-11;1.1411651834146605e-07;3.750824842253582e-10;1.275975709550537e-09;0.010747625072695787;0.0007203526348074303;1.1360033273696055e-09;4.435994590121813e-07;0.011467977715262529;
5391da1f94bd5b06c29d75e25a4c1ac8;GLO;SSP5-Base-2050;5391da1f94bd5b06c29d75e25a4c1ac8;market for gas power plant, 300MW electrical;gas power plant, 300MW electrical;unit;7845351.863868624;81695.35258918241;46938.30767452491;0.07880239948904769;0.03151412461467909;1.3852645269080519e-06;0.050718185556616543;0.006236435559523327;0.0012188330804921061;0.009580120295955544;0.009402400455269182;9.504294561255839e-07;0.020588120595629613;0.010160679604089028;5.759268605521117e-08;0.001287253815013825;16.806324319025727;14.964272055529918;30.000882604571295;0.0012194884029482949;0.0026168333651295063;33.15195595469538;0.06925084491716277;0.21168172936009164;1215857.3071493618;459436.75245841977;0.1394208401184763;95.20805423555697;1675294.060895035;
dd96697cb956c24ce5c217c858c3d70b;GLO;SSP5-Base-2050;dd96697cb956c24ce5c217c858c3d70b;market for tea, dried;tea, dried;kilogram;4.567246055314259;0.001593156384066295;0.0032985059326692545;5.825546063016801e-09;3.6119247654669096e-09;1.7510467611026253e-13;6.409413765321991e-09;1.8387523600338286e-10;2.0067027870382622e-11;1.5174107840975583e-10;5.888817379954573e-10;1.0512120969439862e-11;4.8240441761511715e-08;5.320146167990721e-10;1.591413718157063e-12;3.5569679420737055e-08;2.1249294385706554e-06;2.935913024296703e-07;3.9794437323708464e-07;9.223619684834712e-11;6.618216515015949e-09;2.6397007198592557e-06;3.585381085940677e-09;5.849235919712399e-06;0.06701770862620399;0.006657743801750978;5.972110076663176e-08;1.1305908191662593e-05;0.07367548799763439;
66cf55a4fb714d9c6cfbafbdeca8b4c2;GLO;SSP5-Base-2050;66cf55a4fb714d9c6cfbafbdeca8b4c2;market for eucalyptus seedling, for planting;eucalyptus seedling, for planting;unit;0.2662712670316507;0.00019642670365261424;0.000281701379619581;2.9192449593163106e-10;4.360919278566475e-11;7.495342438870793e-15;2.7442150076010896e-10;3.5428506283757907e-12;9.83757079163031e-13;5.6065494832062506e-11;1.1425734113646817e-11;5.0480812669398125e-15;8.232851712176014e-11;3.3631199594780644e-11;2.338555181055705e-16;5.226903422334681e-12;9.093625110955671e-08;2.4664112000365023e-08;3.167742347109193e-08;4.379192524521961e-12;2.0368253323332383e-11;6.803320148115256e-08;2.2186668204633495e-10;8.595351924640472e-10;0.010042916712854007;0.0005889886433384477;5.060207816928392e-10;2.1641705938408783e-07;0.010631905361419355;
e8f08ec48a26ed189fe166cff13d1c7d;GLO;SSP5-Base-2050;e8f08ec48a26ed189fe166cff13d1c7d;market for capacitor, electrolyte type, < 2cm height;capacitor, electrolyte type, < 2cm height;kilogram;13.464465380903146;0.5054971584642549;0.9263531375377508;5.58253588332957e-07;3.159369313308221e-08;3.353076746404372e-12;1.2276586451036434e-07;1.6464241467939535e-08;3.912024190080668e-09;3.1273823877713423e-09;3.4456409999250144e-08;5.680097207539699e-12;1.4761504775718344e-08;2.3186967261182994e-08;1.985082109633885e-13;4.436855951278726e-09;4.06805033179829e-05;1.6515593196683133e-05;9.176688459042972e-05;8.841653615579333e-09;9.457912008236222e-09;3.363825077167108e-05;1.4213325001791104e-07;7.296162805920357e-07;3.04518549392661;0.5977330405995475;2.5027714243245166e-07;0.00018349122360158843;3.6429185389630137;
826b5633056a1337924451d3231fd0e2;RoW;SSP5-Base-2050;826b5633056a1337924451d3231fd0e2;market for sugar beet;sugar beet;kilogram;0.04414878766872492;4.440702692613214e-05;0.00011435637248945752;1.0568649767220666e-10;4.2709478997611956e-10;5.065670462888044e-15;1.853895093332151e-10;1.7812917459975771e-12;3.716902523512649e-13;7.0630292223907484e-12;8.444930054863754e-12;4.1327389647237745e-13;1.086032840900792e-09;2.959034048011769e-11;6.1052401623000776e-15;1.3645818989866837e-10;6.149685986543166e-08;8.272074826266755e-09;5.416428338985981e-09;1.6583242051571514e-12;5.900400874218886e-10;1.8463638325973638e-07;2.0381688619757103e-10;2.2439790262177387e-08;0.0032603175626310767;0.00023405129272590958;1.746192279005642e-09;2.830568552362959e-07;0.0034943689918151763;
7fd695d68b59a13513e5901c32473db1;GLO;SSP5-Base-2050;7fd695d68b59a13513e5901c32473db1;market for rape meal;rape meal;kilogram;0.22676878695336822;0.00030060819708275767;0.0006174044112992798;8.238676496248848e-10;1.3474645090644776e-09;6.541570410666729e-14;2.39417912415815e-09;1.0601950947527093e-11;2.1816432579818545e-12;3.952834009631725e-11;8.301427204257566e-11;4.477419879027218e-12;1.3108820352633566e-08;1.5669845015637716e-10;1.2946067530489274e-14;2.893574854639208e-10;7.938286151614331e-07;5.729238851828839e-08;3.6952795562287197e-07;1.2953659461514671e-11;3.7001645087309087e-09;6.495607979570219e-07;1.0645251953097868e-09;4.7583228895408246e-08;0.02028574211071195;0.0014850536979486323;1.714704141099856e-08;1.922569637455333e-06;0.021770796098018068;
688e7b96b7e399ae066bc0e946f018a9;GLO;SSP5-Base-2050;688e7b96b7e399ae066bc0e946f018a9;market for light clay brick;light clay brick;kilogram;0.32081836716815;0.00026095434877043347;0.0004943050944684637;3.86682972358211e-10;6.712417777031666e-11;1.593378539195427e-14;5.833678667291389e-10;5.739758205981194e-12;1.412105771543088e-12;5.7555410301333864e-11;1.7288206008998162e-11;3.5259255503034197e-14;2.2556426706227888e-10;4.828831760120772e-11;1.8302851028887283e-15;4.0908692450945406e-11;1.9332083549873517e-07;5.840468238679843e-08;4.1074973200031996e-08;5.902089148936504e-12;5.198147729684897e-11;9.141011925264726e-08;3.14337039459802e-10;6.727206913566807e-09;0.022092078733443564;0.0036590337734607446;1.0063924509570118e-09;3.9130981759535765e-07;0.025751112547813;
50fa776a11f7dd1df0d465b0cf5ed5f0;GLO;SSP5-Base-2050;50fa776a11f7dd1df0d465b0cf5ed5f0;market for glass tube, borosilicate;glass tube, borosilicate;kilogram;5.921071617950157;0.004425837835691167;0.016004118892753345;1.482238060201372e-08;2.3119786077427287e-09;1.9302325530983025e-13;7.066995396990249e-09;9.877797441302789e-11;2.0229067798633125e-11;2.2084460000628244e-10;4.86002441500151e-10;1.4027161061612704e-13;1.5879262562917992e-09;1.44322130622663e-09;7.214699644664376e-15;1.6125571279780192e-10;2.3417908818100574e-06;6.836913754519497e-07;6.571106962126133e-07;2.388366320843672e-10;2.6680144592023075e-10;2.3364378615689412e-06;9.988225800104523e-09;2.6517604963451884e-08;0.17736680012053468;0.013610881815125236;1.3236271647077799e-08;6.056027586701661e-06;0.1909776820969156;
7a445365bdae302db23de8f4de423726;GLO;SSP5-Base-2050;7a445365bdae302db23de8f4de423726;market for sodium arsenide;sodium arsenide;kilogram;1.3424794342476416;0.009035951448782222;0.03444516703358111;2.5804440663111292e-08;1.605234805325414e-09;1.4306128581190888e-13;5.237656208781804e-09;9.196525095076354e-10;1.9390026778213856e-10;8.210540296822208e-10;9.744995074052998e-10;1.7585277679450007e-13;7.590608004477019e-10;9.309965463828742e-10;3.743669727123081e-14;8.367474185474124e-10;1.7356457944084514e-06;2.0895736158835705e-06;1.1475243101673934e-05;3.6585527372015763e-10;5.311559726896835e-10;1.5892281482926952e-06;6.417954227077326e-09;1.3759845846237128e-07;0.14396507402331432;0.0527468829548563;1.1442405849620149e-08;1.7034602440486528e-05;0.19671195781491801;
a618878275594be40595ef331189707b;RoW;SSP5-Base-2050;a618878275594be40595ef331189707b;market for hard coal, run-of-mine;hard coal, run-of-mine;kilogram;0.042494605067975144;0.00012203669739810558;0.0002630321347652069;2.6247904483699676e-10;1.5276378636835914e-10;5.420899307529691e-15;1.98495217602206e-10;2.3260996907994332e-11;4.8867080262255585e-12;6.932998219382631e-12;8.166673662059448e-10;1.2828281193020412e-13;7.134154800088591e-11;1.3149854911099261e-10;2.0092971322456822e-16;4.490978935242003e-12;6.577340598441595e-08;2.3677143270505683e-07;2.946318101911388e-07;4.289094932069974e-12;5.063697436648404e-11;1.354694624796681e-07;9.061360604782421e-10;7.385165042385681e-10;0.03991713480118438;0.0006356467283984244;1.4059806326794637e-09;7.343455439828405e-07;0.04055278153407378;
f94c3e32ad3337471d91871ca21f8f64;GLO;SSP5-Base-2050;f94c3e32ad3337471d91871ca21f8f64;market for hydropower plant, reservoir, alpine region;hydropower plant, reservoir, alpine region;unit;538023616403.80133;28177105.27685868;22318526.774424993;55.39379872116319;5.90974660880182;0.0011795503903613488;43.1815044627595;0.40079996149962105;0.08942898757032927;1.8059826104754684;1.9970607149237094;0.0005339660020541551;3.8356086972488437;4.627236233283322;3.0809310920056366e-05;0.6886187420008543;14309.983601835967;14209.48291706839;2907.804174184308;0.8761780045515388;2.2554998515329885;11376.967734216996;31.31580774721638;113.23952158956786;724915588.8449473;210389600.32834542;61.849053454451166;42951.90626407423;935305189.8619115;
f707f43892f41e66ff76720e71589834;GLO;SSP5-Base-2050;f707f43892f41e66ff76720e71589834;market for palm date, organic;palm date, organic;kilogram;0.35705359087947797;0.0008584129312696272;0.0016068638275362067;2.6608629190397012e-09;6.026516317402402e-10;2.1465839188954812e-13;7.852804636183303e-09;4.734171379703947e-11;9.24499719715738e-12;9.023317999826948e-11;8.873287241339661e-11;2.0224747272515024e-14;9.254642137785868e-09;1.646954015317314e-10;6.543036708262408e-16;1.4624337813332782e-11;2.6074804547617304e-06;1.3092064565848703e-07;1.3647608389650125e-07;4.049766869456205e-11;4.853095563640622e-08;4.465959037040108e-07;1.1218390174694695e-09;2.404891003596844e-09;0.029166209003305844;0.001696959615941625;1.811058139576739e-08;3.3735708475742545e-06;0.03086316863387181;
ce023279e15cce103b65525fa68bc53c;GLO;SSP5-Base-2050;ce023279e15cce103b65525fa68bc53c;market for control cabinet, heat and power co-generation unit, 160kW electrical;control cabinet, heat and power co-generation unit, 160kW electrical;unit;1641.8009908394426;18.329789474937698;8.112896630585599;2.4619065202108607e-05;1.2059882054553181e-05;1.1544097151519579e-09;4.226440992823742e-05;4.6574416266545306e-07;9.301551774959385e-08;6.527935629471746e-07;2.5189039621966217e-06;5.829329603373347e-10;1.534063370295339e-06;3.4036108647631135e-06;1.3344321867416202e-11;2.9825886599796187e-07;0.014005273268047997;0.002774448219871133;0.0035745313980002575;3.986278132609714e-07;1.3433731274029882e-06;0.01261040969582645;2.318515164886635e-05;4.9047011409129385e-05;878.1805312240715;67.51378056900496;6.299351183967536e-05;0.03303841773454135;945.6943120913353;
084a22cf5bd15c0027be52d0202101b5;GLO;SSP5-Base-2050;084a22cf5bd15c0027be52d0202101b5;market for lead concentrate stockpiling;lead concentrate stockpiling;kilogram;0.0419324181963695;0.006140365848559865;0.001047050362218572;4.6006702859598576e-10;8.465350148500064e-11;5.073689666893507e-15;1.8578508614002545e-10;1.4620047539178993e-10;3.04608810199595e-11;1.192025393867513e-10;1.1519492092858438e-10;1.7713788966719552e-14;9.573791037875816e-11;4.4127472007716466e-11;9.071360660561133e-16;2.0275393313795725e-11;6.155917130366339e-08;2.408981059388636e-07;1.9108497191276238e-06;6.545059446404923e-12;2.0434813975716124e-11;1.1521531233471596e-07;3.021521504421603e-10;3.3341756459072704e-09;0.0069323677452378055;0.01157396771334783;8.213862696521473e-10;2.3321855473535165e-06;0.018506335478861033;
bed662c65b77a2f151383ef73800c74b;GLO;SSP5-Base-2050;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;689.3742689874033;3.910298161043147;2.0281048105136836;0.06551779339693584;1.7423530888204536e-06;1.186627396427733e-10;4.34436637655921e-06;2.0375559875110801e-07;4.602318121275098e-08;1.23748284249587e-06;5.717634725548869e-07;7.655968297839455e-09;5.681249040955869e-07;1.2468549460214466e-06;2.456700998101524e-11;5.490971074213884e-07;0.0014396401971985956;0.0019189764157281407;0.007212481888907082;0.002170595265055754;4.5396262496740476e-07;0.004376491764759916;8.55350404654762e-06;9.029596489044794e-05;138.39495579105483;80.01421579802764;9.96850918490207e-06;0.017217484308774386;218.4091721381796;
864c358f9f6012bc0f8fb9d6ace2c973;GLO;SSP5-Base-2050;864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;solvent, organic;kilogram;0.5093552074141354;0.0006029744230459996;0.005126053324418873;1.986297601064563e-09;7.024329809449069e-10;9.076002826530696e-14;3.325638213691396e-09;3.018716425181316e-11;6.456853368776652e-12;8.76039561194103e-11;9.742947761855913e-11;1.4252821861066289e-13;1.8671159322675518e-10;7.694702153624737e-10;6.856784314050264e-15;1.5325594917602412e-10;1.1014256772603856e-06;2.0222778476671923e-07;1.9224571689622604e-07;2.8755788038973766e-11;2.3276913822974303e-10;7.330589577895829e-07;4.083095832559607e-09;2.520208833558957e-08;0.5373235743722002;0.005244886260237674;5.206157774029734e-09;2.2585006212489295e-06;0.5425684607856938;
0409a01e5c245a0dc2ae585a86d38efc;GLO;SSP5-Base-2050;0409a01e5c245a0dc2ae585a86d38efc;market for iron pellet;iron pellet;kilogram;0.0344941516538015;0.00010743126122545352;0.0018989183548967165;6.047446582766047e-10;1.2062398189416392e-10;6.687004072753686e-15;2.4485304032155306e-10;3.1213193929856465e-12;6.328085596377122e-13;5.148735012595134e-12;2.5275065106326856e-11;5.013617479453448e-15;1.9284625952207357e-11;8.252466854561285e-11;4.3250090065946135e-16;9.666825295091988e-12;8.113160723868088e-08;1.658842709104116e-08;2.4297351592844565e-08;9.395404897824765e-12;2.1895141152090665e-11;3.1563345066781544e-07;5.717243576484423e-10;1.5896556467886433e-09;0.00589138625644884;0.011916608264555891;5.014761684251459e-10;4.398434387379487e-07;0.017807994530671552;
3e23320272f13769aa8bb00e44e21c6e;GLO;SSP5-Base-2050;3e23320272f13769aa8bb00e44e21c6e;market for furnace, logs, average storage area, 100kW;furnace, logs, average storage area, 100kW;unit;9243.198421499896;22.348873458634934;8.560293697399754;1.6202906971684796e-05;2.275451348896139e-06;2.371971529215115e-10;8.684883372092587e-06;3.8116027200282934e-07;7.711033469299565e-08;6.206776648763093e-07;1.1508732330547961e-06;1.0314962323281116e-09;3.9632147835686754e-06;8.768703371521396e-07;1.6514607695325735e-11;3.691179074177108e-07;0.002877797749839515;0.009314230136153954;0.0017706655916279478;2.5649390856388575e-07;6.433513843682733e-07;0.003206335265124439;5.724750662018534e-06;6.069938660785407e-05;153.64920557776486;180.1833974411626;1.8031500707659678e-05;0.017236344246954978;333.8326033880454;
c7cf571e5175aa5d01e44a386009bcec;RoW;SSP5-Base-2050;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.05065638302817114;0.0001926960451904328;0.001986245479862522;5.348445867391088e-10;3.0921996934138676e-10;4.418707385703945e-14;1.6207076831830519e-09;3.818647007682342e-12;9.673380930145121e-13;5.413893093777721e-12;1.851743036680227e-11;1.165285605000161e-13;6.756045713137196e-11;3.3117083526591836e-10;3.684931020762343e-16;8.236187334606721e-12;5.364219221402376e-07;7.709874830557626e-08;3.476285885605776e-08;8.750814165076054e-12;5.1067100974029164e-11;3.109851685150195e-07;1.852134656973308e-09;1.354395192298972e-09;0.48757113765281823;0.0022550274490440777;2.357536104581018e-09;9.625346423314355e-07;0.4898261651100985;
04c1da5254add632de193128cd1e6dcf;GLO;SSP5-Base-2050;04c1da5254add632de193128cd1e6dcf;market for catalytic converter, oxidation, 20 litre;catalytic converter, oxidation, 20 litre;unit;886.2277969136214;3.656610931072435;1.9655859496519446;6.7977597124518945e-06;1.7736178919735152e-05;9.434631293849155e-11;3.4542335138072264e-06;6.067019684080001e-07;1.1740763631496017e-07;1.925798829701962e-07;1.0503449989340955e-06;1.0333201074020632e-10;5.844288086331403e-07;2.505486208484054e-06;6.394981206737865e-12;1.4293419041826712e-07;0.00114470983695488;0.002609996183498658;0.007899978763023145;1.1659424780876576e-07;1.2304634958276792e-06;0.015528517789764135;1.711063041235273e-05;2.3504732524019338e-05;113.61242607894833;61.382862286979126;2.6247551782841536e-05;0.027225160348039658;174.99528850886162;
f7fbbbd4027750c8b3d88c1bf551daef;GLO;SSP5-Base-2050;f7fbbbd4027750c8b3d88c1bf551daef;market for barley seed, organic, for sowing;barley seed, organic, for sowing;kilogram;0.2424010461091605;0.0003153190351165595;0.0007666329819631;8.250216969896346e-10;2.5292494999864776e-09;3.239022323900003e-14;1.1853747930093576e-09;1.2804988909250726e-11;2.616806353513371e-12;3.274016809243947e-11;1.1950293680803212e-10;8.66832677831112e-12;1.712063777476286e-08;2.1704517408403466e-10;4.5712173459341005e-16;1.0217125421394735e-11;3.932182330771295e-07;6.552272257968976e-08;1.1523328292203824e-06;1.3062849757505929e-11;3.879597667843505e-09;1.1305551329393383e-06;1.4933515543435369e-09;1.68014944144218e-09;0.01980298089881597;0.0017809914153196138;2.1228672043326403e-08;2.7486946448906053e-06;0.021583972324352715;
